asin,title,category_primary,all_categories,price,recovered_image_url,canonical_source_url,url_count,has_clean_url,has_trashed_dupe
B07JMNNPXC,"Playstation Sony 4, 500GB Slim System [CUH-2215AB01], Black, 3003347",playstation,consoles-and-vr;playstation,329.00,https://m.media-amazon.com/images/I/31aelHds6gL.jpg,https://techwhizmart.com/product/playstation-sony-4-500gb-slim-system-cuh-2215ab01-black-3003347__trashed/,1,False,True
B0BXL43SRQ,Miyoo Mini Plus Handheld Game Console 3.5 inch Classic System Retro Video Games Consoles Portable Rechargeable Hand Held 64G Black,plug-and-play-videogames,consoles-and-vr;plug-and-play-videogames,81.99,https://m.media-amazon.com/images/I/31f5Udvu8YL.jpg,https://techwhizmart.com/product/miyoo-mini-plus-handheld-game-console-3-5-inch-classic-system-retro-video-games-consoles-portable-rechargeable-hand-held-64g-black__trashed/,1,False,True
B0BXL3JPK2,Miyoo Mini Plus Handheld Game Console 3.5 inch Classic System Retro Video Games Consoles Portable Rechargeable Hand Held 64G Gray,plug-and-play-videogames,consoles-and-vr;plug-and-play-videogames,81.99,https://m.media-amazon.com/images/I/317Q13hjsOL.jpg,https://techwhizmart.com/product/miyoo-mini-plus-handheld-game-console-3-5-inch-classic-system-retro-video-games-consoles-portable-rechargeable-hand-held-64g-gray__trashed/,1,False,True
B0BXL3SQVK,Miyoo Mini Plus Handheld Game Console 3.5 inch Classic System Retro Video Games Consoles Portable Rechargeable Hand Held 64G Purple,plug-and-play-videogames,consoles-and-vr;plug-and-play-videogames,81.99,https://m.media-amazon.com/images/I/31V9cd2ApKL.jpg,https://techwhizmart.com/product/miyoo-mini-plus-handheld-game-console-3-5-inch-classic-system-retro-video-games-consoles-portable-rechargeable-hand-held-64g-purple__trashed/,1,False,True
B0BXKRKRZ3,Miyoo Mini Plus Handheld Game Console 3.5 inch Classic System Retro Video Games Consoles Portable Rechargeable Hand Held 64G White,plug-and-play-videogames,consoles-and-vr;plug-and-play-videogames,81.99,https://m.media-amazon.com/images/I/31NmLxpixFL.jpg,https://techwhizmart.com/product/miyoo-mini-plus-handheld-game-console-3-5-inch-classic-system-retro-video-games-consoles-portable-rechargeable-hand-held-64g-white__trashed/,1,False,True
B09XMP3FVW,"AMORIL 1:14 Fast RC Cars for Adults,Top Speed 70+KMH,Hobby Remote Control Car,4X4 Large Truck Off-Road Racing Buggy,Electric Vehicle Toy for Kids with Oil-Filled Shocks,Upgraded Metal Parts",rc-vehicles,hobbies-stuff;rc-vehicles,149.99,https://m.media-amazon.com/images/I/51hbjSW-F9L.jpg,https://techwhizmart.com/product/amoril-114-fast-rc-cars-for-adultstop-speed-70kmhhobby-remote-control-car4x4-large-truck-off-road-racing-buggyelectric-vehicle-toy-gift-for-kids-with-oil-filled-shocksupgraded-metal-parts__trashed/,1,False,True
B09XVG27LZ,"BEZGAR Remote Control Car - Double Sided Mini RC Stunt Car, 360° Flips Rotating RC Cars with LED Lights, 2.4Ghz Indoor…",rc-vehicles,hobbies-stuff;rc-vehicles,29.99,https://m.media-amazon.com/images/I/51jIVhamLFL.jpg,https://techwhizmart.com/product/bezgar-remote-control-car-double-sided-mini-rc-stunt-car-360-flips-rotating-rc-cars-with-led-lights-2-4ghz-indoor-outdoor-all-terrain-rechargeable-electric-toy-cars-gifts-for-boys-kids-and-a__trashed/,1,False,True
B099DFN4M7,"DE60 Large 1:8 Scale Upgraded RC Cars Remote Control Car for Adults Boys, Off Road Monster Truck with Realistic Sound, 2.4Ghz 4WD Rock Crawler Toy All Terrain Climbing, 2 Batteries for 80 Min Play",rc-vehicles,hobbies-stuff;rc-vehicles,89.99,https://m.media-amazon.com/images/I/41H6K40GuLL.jpg,https://techwhizmart.com/product/deerc-de60-large-18-scale-upgraded-rc-cars-remote-control-car-for-adults-boysoff-road-monster-truck-with-realistic-sound2-4ghz-4wd-rock-crawler-toy-all-terrain-climbing2-batteries-for-80-min__trashed/,1,False,True
B09PQL64P7,"DEERC 9201E 1:10 Large Remote Control Truck with Lights, Fast Short Course RC Car, 48 km/h 4x4 Off-Road Hobby Grade Toy…",rc-vehicles,hobbies-stuff;rc-vehicles,99.99,https://m.media-amazon.com/images/I/51-duPd78sL.jpg,https://techwhizmart.com/product/deerc-9201e-110-large-remote-control-truck-with-lights-fast-short-course-rc-car-48-km-h-4x4-off-road-hobby-grade-toy-monster-crawler-electric-vehicle-with-2-rechargeable-batteries-for-adult-k__trashed/,1,False,True
B0B317X5X1,"DEERC DE70 Remote Control Truck W/Metal Shell, 60+ Mins, 2.4G, 1:22 RC Cars Crawler for Boys, Monster Trucks, Toy Vehicle Car Gift for Kids Adults Girls",rc-vehicles,hobbies-stuff;rc-vehicles,19.99,https://m.media-amazon.com/images/I/51ZWk2fXX4L.jpg,https://techwhizmart.com/product/deerc-de70-remote-control-truck-w-metal-shell-60-mins-2-4g-remote-control-car-122-rc-cars-crawler-for-boys-rc-monster-trucks-toy-vehicle-car-gift-for-kids-adults-girls__trashed/,1,False,True
B09DFDYJS7,"DOUBLE E Remote Control Excavator Toy Construction Toys Tractor Rechargeable Battery RC Vehicles Electric Truck Sandbox Digger Toys for Boys Girls Kids, Gray",rc-vehicles,hobbies-stuff;rc-vehicles,62.99,https://m.media-amazon.com/images/I/517m6HeOOlL.jpg,https://techwhizmart.com/product/double-e-construction-toys-350-degree-remote-control-excavator-2-batteries-rc-vehicles-electric-truck-toys-for-boys-girls-kids-gray__trashed/,1,False,True
B073PVRSDL,"HAIBOXING 1:18 Scale All Terrain RC Car 18859, 36 KPH High Speed 4WD Electric Vehicle with 2.4 GHz Remote Control, 4X4 Waterproof Off-Road Truck with Two Rechargeable Batteries",rc-vehicles,hobbies-stuff;rc-vehicles,82.99,https://m.media-amazon.com/images/I/51Cyfc1u8lL.jpg,https://techwhizmart.com/product/haiboxing-118-scale-all-terrain-rc-car-18859e-36-kph-high-speed-4wd-electric-vehicle-with-2-4-ghz-remote-control-4x4-waterproof-off-road-truck-with-two-rechargeable-batteries__trashed/,1,False,True
B09YTG1LFD,"HYPER GO H16DR 1:16 Scale Ready to Run Fast Remote Control Car, High Speed Jump RC Monster Truck, Off Road RC Cars, 4WD All Terrain RTR RC Truck with 2 LiPo Batteries for Boys and Adults",rc-vehicles,hobbies-stuff;rc-vehicles,99.99,https://m.media-amazon.com/images/I/51CZgQowlYL.jpg,https://techwhizmart.com/product/hyper-go-h16dr-116-scale-ready-to-run-4x4-fast-remote-control-car-high-speed-jump-rc-monster-truck-off-road-rc-cars-4wd-all-terrain-rtr-rc-truck-with-2-lipo-batteries-for-boys-and-adults__trashed/,1,False,True
B0B9XP4XJF,"RC Speed Boat for Kids - 20+ MPH Fast Remote Control Boat for Pools Lakes with Portable Storage Pack, 4 Channel 2.4 GHZ and Rechargeable Battery, Summer Outdoor Water Toy Birthday Toys for Boys Teens",rc-vehicles,hobbies-stuff;rc-vehicles,64.99,https://m.media-amazon.com/images/I/51IPeBXx3wL.jpg,https://techwhizmart.com/product/joy-spot-rc-boat-with-portable-storage-pack-20-mph-remote-control-boat-for-pools-and-lakes-2-4-ghz-rc-boats-for-adults-and-kids-blue__trashed/,1,False,True
B09Z9815T9,"RIAARIO 1:14 RTR Brushless Fast RC Cars for Adults, Max 63mph Hobby RC Truck, 4X4 Remote Control Car for Boys with Carbon Fiber Chassis & Metal Gear, Oil Filled Shocks Electric Vehicle Buggy for Kids",rc-vehicles,hobbies-stuff;rc-vehicles,249.99,https://m.media-amazon.com/images/I/51j8b0HCkjL.jpg,https://techwhizmart.com/product/riaario-114-brushless-fast-rc-cars-for-adultstop-speed-90kphhobby-remote-control-monster-truck-for-boys-with-carbon-fiber-chassismetal-gear-parts4x4-electric-buggy-vehicle-gift-for-kids__trashed/,1,False,True
B08DHG99KQ,"Remote Control Car for Kids 3-12 Years Old, Birthday Gift Toy for Boys Age 4 5 6 7 8, RC Car Stunt with Light 4WD Double Side Racing Vehicle 360Â° Flips Offroad Indoor Outdoor Sand Grass Garden Green",rc-vehicles,hobbies-stuff;rc-vehicles,27.86,https://m.media-amazon.com/images/I/51+AXykxSIL.jpg,https://techwhizmart.com/product/amicool-remote-control-car-hobby-rc-car-stunt-car-with-led-light-electric-4wd-2-4ghz-double-side-rotating-racing-vehicle-360-flips-offroad-kids-toy-cars-for-boys-girls-3-12-years-birthday-xma__trashed/,1,False,True
B0827VWZD5,Remote Control Drift Car Toys for Kids: 4x4 off Road Race Vehicle with 360 Degree Rotating and 2.4Ghz - Stunt RC Truck…,rc-vehicles,hobbies-stuff;rc-vehicles,31.99,https://m.media-amazon.com/images/I/51MJ8omiSRL.jpg,https://techwhizmart.com/product/remote-control-drift-car-toys-for-kids-4x4-off-road-race-vehicle-with-360-degree-rotating-and-2-4ghz-stunt-rc-truck-gift-for-boys-girls-and-toddlers-at-age-of-6-7-8-10-12-on-birthday-christma__trashed/,1,False,True
B0BCJ126ZZ,"Supdex Remote Control Car, 2.4Ghz RC Stunt Tank Compatible with Drift, Remote and Hand Gesture Sensing Dual Mode Monster…",rc-vehicles,hobbies-stuff;rc-vehicles,69.99,https://m.media-amazon.com/images/I/51lcniJVxsL.jpg,https://techwhizmart.com/product/supdex-remote-control-car-2-4ghz-rc-stunt-tank-compatible-with-drift-remote-and-hand-gesture-sensing-dual-mode-monster-truck-free-deformation-with-bullets-smoke-cool-lights-music-for-kids-adu__trashed/,1,False,True
B07VSYW2NQ,"XINGRUI 50 Minutes Playing Time RC Military Truck, JJRC Q69 Off-Road Remote Control Car 2.4Ghz 4WD 1:18 Scale Toy Vehicle for Kids Children Boy Gift",rc-vehicles,hobbies-stuff;rc-vehicles,39.99,https://m.media-amazon.com/images/I/419wI4AJABS.jpg,https://techwhizmart.com/product/xingrui-50-minutes-playing-time-rc-military-truck-jjrc-q69-off-road-remote-control-car-2-4ghz-4wd-118-scale-toy-vehicle-for-kids-children-boy-gift__trashed/,1,False,True
B08Z3P83VX,"fisca 1/16 Remote Control High Speed Car, 4WD RC Drifting Racing Cars Fast 20MPH Truck 2.4Ghz Off-Road 4X4 Buggy Car Speed & Steering Control Vehicle Toy with Lights for Kids and Adults",rc-vehicles,hobbies-stuff;rc-vehicles,75.99,https://m.media-amazon.com/images/I/516u5lbwB4L.jpg,https://techwhizmart.com/product/fisca-1-16-remote-control-high-speed-car-4wd-rc-drifting-racing-cars-fast-20mph-truck-2-4ghz-off-road-4x4-buggy-car-speed-steering-control-vehicle-toy-with-lights-for-kids-and-adults__trashed/,1,False,True
B0CHFLHP3K,20mm Watch Band for Garmin fenix 5s fenix 6s fenix 7s pro quickfit 20 bands Replacement for garmin epix 2 42mm sapphire short strap Rose Gold women men,smartwatches,electronics;smartwatches,24.99,https://m.media-amazon.com/images/I/41PA77EN3kL.jpg,https://techwhizmart.com/product/20mm-watch-band-for-garmin-fenix-5s-fenix-6s-fenix-7s-pro-quickfit-20-bands-replacement-for-garmin-epix-2-42mm-sapphire-short-strap-rose-gold-women-men/,1,True,False
B08HMRY8NG,"AGPTEK Smart Watch for Women, 5ATM Waterproof Smartwatch for Android and iOS Phones, Fitness Tracker Watch with 100+ Sports Modes, Heart Rate Monitor Pedometer Sleep Monitor, Pink",smartwatches,electronics;smartwatches,43.99,https://m.media-amazon.com/images/I/41ajZYNY4AL.jpg,https://techwhizmart.com/product/smart-watch-for-women-agptek-smartwatch-for-android-and-ios-phones-ip68-waterproof-activity-tracker-with-full-touch-color-screen-heart-rate-monitor-pedometer-sleep-monitor-pink-lw11__trashed/,1,False,True
B09X1NN4YS,"Amazfit Bip 3 Pro Smart Watch, Step Tracking, Heart Rate Monitor, Blood Oxygen Measurement, GPS, 14-Day Battery Life, Sleep Quality Analysis, Customizable Watch Faces (Black)",smartwatches,electronics;smartwatches,64.99,https://m.media-amazon.com/images/I/416psY2bWqL.jpg,https://techwhizmart.com/product/amazfit-bip-3-pro-smart-watch-for-android-iphone-4-satellite-positioning-systems-1-69-color-display-14-day-battery-life-60-sports-modes-blood-oxygen-heart-rate-monitor-water-resistantblack__trashed/,1,False,True
B09H5VPVKS,"Amazfit GTR 3 Pro Smart Watch for Men 46mm, 14-Day Battery Life, GPS, Alexa Built-In, Bluetooth Calls, Fitness Tracker with 150+ Sports Modes, Sleep Heart Rate Tracking, for Android iPhone, Black",smartwatches,electronics;smartwatches,150.70,https://m.media-amazon.com/images/I/31Rt-68cN7L.jpg,https://techwhizmart.com/product/amazfit-gtr-3-pro-smart-watch-for-men12-day-battery-life-alexa-built-in-bluetooth-call-text-gps-150-sports-modes-1-45amoled-display-fitness-watch-with-spo2-heart-rate-tracker-black__trashed/,1,False,True
B09W52WZKT,"DXPICR Smart Watch(Call Receive/Dial), Full Touch Screen SmartWatch for Android and iOS Phones Compatible Fitness Tracker with Heart Rate,Sleep,Blood Oxygen,Step Counter for Men Women",smartwatches,electronics;smartwatches,29.99,https://m.media-amazon.com/images/I/5160vTnccaL.jpg,https://techwhizmart.com/product/dxpicr-smart-watchcall-receive-dial-full-touch-screen-smartwatch-for-android-and-ios-phones-compatible-fitness-tracker-with-heart-ratesleepblood-oxygenstep-counter-for-men-women__trashed/,1,False,True
B09VGPLPZR,"FILIEKEU Men Smart Watch for Android iOS, Bluetooth Calls Voice Chat with Heart Rate/Sleep Monitor Fitness Tracker, 1.3"" Full Touch Screen IP67 Waterproof Stainless Steel Activity Tracker for Men",smartwatches,electronics;smartwatches,49.99,https://m.media-amazon.com/images/I/51kZy44K-ML.jpg,https://techwhizmart.com/product/filiekeu-men-smart-watch-for-android-ios-bluetooth-calls-voice-chat-with-heart-rate-sleep-monitor-fitness-tracker-1-3-full-touch-screen-ip67-waterproof-stainless-steel-activity-tracker-for-men/,1,True,False
B0B4MZWCXK,"Fitbit Versa 4 Fitness Smartwatch with Daily Readiness, GPS, 24/7 Heart Rate, 40+ Exercise Modes, Sleep Tracking and more, Waterfall Blue/Platinum, One Size (S & L Bands Included)",smartwatches,electronics;smartwatches,199.95,https://m.media-amazon.com/images/I/31rDUCEn2ML.jpg,https://techwhizmart.com/product/fitbit-versa-4-fitness-smartwatch-with-daily-readiness-gps-24-7-heart-rate-40-exercise-modes-sleep-tracking-and-more-waterfall-blue-platinum-one-size-s-l-bands-included__trashed/,1,False,True
B0BDSDCFN4,Google Pixel Watch - Android Smartwatch with Fitbit Activity Tracking - Heart Rate Tracking - Champagne Gold Stainless Steel case with Hazel Active band - WiFi,smartwatches,electronics;smartwatches,239.98,https://m.media-amazon.com/images/I/319bbQzySOL.jpg,https://techwhizmart.com/product/google-pixel-watch-android-smartwatch-with-fitbit-activity-tracking-heart-rate-tracking-watch-champagne-gold-stainless-steel-case-with-hazel-active-band-wifi__trashed/,1,False,True
B08XM8X4VQ,"KALINCO Smart Watch, Fitness Tracker with Heart Rate Monitor, Blood Pressure, Blood Oxygen Tracking, 1.4 Inch Touch Screen Smartwatch Fitness Watch for Women Men Compatible with Android iOS",smartwatches,electronics;smartwatches,29.99,https://m.media-amazon.com/images/I/41ON8HhKn1L.jpg,https://techwhizmart.com/product/kalinco-smart-watch-fitness-tracker-with-heart-rate-monitor-blood-pressure-blood-oxygen-tracking-1-4-inch-touch-screen-smartwatch-fitness-watch-for-women-men-compatible-with-android-iphone-io__trashed/,1,False,True
B0DB75H9NK,"Metal Band for Samsung Galaxy Watch Ultra, Premium Stainless Steel Metal Replacement Adjustable Watch Bands Strap Compatible with Samsung Galaxy Watch 7 Ultra 47mm(2024) Men Women",smartwatches,electronics;smartwatches,19.99,https://m.media-amazon.com/images/I/41zVYqRM9ML.jpg,https://techwhizmart.com/product/metal-band-for-samsung-galaxy-watch-ultra-premium-stainless-steel-metal-replacement-adjustable-watch-bands-strap-compatible-with-samsung-galaxy-watch-7-ultra-47mm2024-men-women/,1,True,False
B0DRGNFH9Y,"Nylon Quick Release Watch Bands for Apple Watch 49mm 46mm 45mm 44mm 42mm, Adjustable Breathable Replacement Nylon Sport Loop Watch Straps for Apple Watch Ultra Band 10/9/8/7/6/SE/5/4/3/2/1/Ultra 2",smartwatches,electronics;smartwatches,21.99,https://m.media-amazon.com/images/I/51OX580-A2L.jpg,https://techwhizmart.com/product/nylon-quick-release-watch-bands-for-apple-watch-49mm-46mm-45mm-44mm-42mm-adjustable-breathable-replacement-nylon-sport-loop-watch-straps-for-apple-watch-ultra-band-10-9-8-7-6-se-5-4-3-2-1-ultra-2/,1,True,False
B0B9MX76FB,"Popglory Smart Watch Answer/Make Calls, 1.85'' Smartwatch with AI Voice Control, Blood Pressure/SpO2/Heart Rate Monitor, Fitness Tracker Watch 2 Straps for Men Women for iOS Android Phones",smartwatches,electronics;smartwatches,45.99,https://m.media-amazon.com/images/I/51t7cV4BcmL.jpg,https://techwhizmart.com/product/smart-watch-call-receive-dial-popglory-1-85-smartwatch-with-ai-voice-control-blood-pressure-spo2-heart-rate-monitor-fitness-tracker-watch-with-2-straps-for-men-women-ios-android-phones__trashed/,1,False,True
B0D3V85TZG,"QCOQ Smart Watch(Answer/Make Call), 1.91"" Smartwatch for Men Women IP68 Waterproof, 110+ Sport Modes, Fitness Activity Tracker, Heart Rate Sleep Monitor, Smart Watches for Android iOS",smartwatches,electronics;smartwatches,12.99,https://m.media-amazon.com/images/I/51HVZ4PwksL.jpg,https://techwhizmart.com/product/smart-watchanswer-make-call-1-91-smartwatch-for-men-women-ip68-waterproof-110-sport-modes-fitness-activity-tracker-heart-rate-sleep-monitor-smart-watches-for-android-ios/,1,True,False
B0B2J5TB3Q,"SAMSUNG Galaxy Watch 5 40mm Bluetooth Smartwatch w/Body, Health, Fitness and Sleep Tracker, Improved Battery, Sapphire Crystal Glass, Enhanced GPS Tracking, US Version, Gray",smartwatches,electronics;smartwatches,277.99,https://m.media-amazon.com/images/I/31ywoxvRoUL.jpg,https://techwhizmart.com/product/samsung-galaxy-watch-5-40mm-bluetooth-smartwatch-w-body-health-fitness-and-sleep-tracker-improved-battery-sapphire-crystal-glass-enhanced-gps-tracking-us-version-gray__trashed/,1,False,True
B0B2HWT9XG,"SAMSUNG Galaxy Watch 5 40mm LTE Smartwatch w/Body, Health, Fitness and Sleep Tracker, Improved Battery, Sapphire Crystal Glass, Enhanced GPS Tracking, US Version, Gray",smartwatches,electronics;smartwatches,329.67,https://m.media-amazon.com/images/I/312+djhCEdL.jpg,https://techwhizmart.com/product/samsung-galaxy-watch-5-40mm-lte-smartwatch-w-body-health-fitness-and-sleep-tracker-improved-battery-sapphire-crystal-glass-enhanced-gps-tracking-us-version-gray__trashed/,1,False,True
B0B2HXJZ98,"Samsung Galaxy Watch 5 Pro 45mm Smartwatch with GPS, Heart Rate, Fitness Tracking - Titanium, Sapphire Glass, Improved Battery",smartwatches,electronics;smartwatches,282.99,https://m.media-amazon.com/images/I/31nCp3KsgYL.jpg,https://techwhizmart.com/product/samsung-galaxy-watch-5-pro-45mm-bluetooth-smartwatch-w-body-health-fitness-and-sleep-tracker-improved-battery-sapphire-crystal-glass-gps-route-tracking-titanium-frame-us-version-black__trashed/,1,False,True
B0DS64HHSC,"Smart Watch (Answer/Make Calls), Ultra Thin 1.43ââ AMOLED Smart Watches for Men Women, 100+ Sport Modes Fitness Tracker with Blood Oxygen/Heart Rate Monitor, IP68, Android IOS(with 2 bands)(Blackï¼",smartwatches,electronics;smartwatches,9.99,https://m.media-amazon.com/images/I/51MGG-RyIiL.jpg,https://techwhizmart.com/product/smart-watch-answer-make-calls-ultra-thin-1-43-amoled-smart-watches-for-men-women-100-sport-modes-fitness-tracker-with-blood-oxygen-heart-rate-monitor-ip68-android-ioswith-2-b/,1,True,False
B0B4J8KZJZ,Smart Watch Full Touch Smart Watches for Android iOS Phones Compatible (Answer/Make Call) Smart Fitness Tracker Watch for Women Man Waterproof Smartwatch with Sleep/Heart Rate/sports/Step (Black),smartwatches,electronics;smartwatches,25.99,https://m.media-amazon.com/images/I/41e8ke4WohL.jpg,https://techwhizmart.com/product/smart-watch-full-touch-smart-watches-for-android-ios-phones-compatible-answer-make-call-smart-fitness-tracker-watch-for-women-man-ip67-waterproof-smartwatch-with-sleep-heart-rate-blood-oxygen__trashed/,1,False,True
B0BBTQT3P3,"Smart Watch Women(Answer/Make Calls), 2023 Newest 1.8'' Bluetooth Smart Watch for Android iPhones, 5ATM Waterproof Outdoor Fitness Tracker with AI Voice/Heart Rate/SpO2/Sleep Monitor, Smartwatch Pink",smartwatches,electronics;smartwatches,49.99,https://m.media-amazon.com/images/I/41aNWSi-BxL.jpg,https://techwhizmart.com/product/smart-watch-womenanswer-make-calls-2022-newest-1-8-bluetooth-smart-watch-for-android-iphones-ip68-waterproof-outdoor-fitness-tracker-with-ai-voice-heart-rate-spo2-sleep-monitor-smartwatch-pin__trashed/,1,False,True
B0BC88JTTZ,"Smart Watch, 1.90"" Smartwatch for Men Women (Answer/Make Call), Fitness Watch with 120+ Sport Modes, Heart Rate/Sleep Monitor/Pedometer, Activity Trackers for Android/iOS Phones - IP68 Waterproof",smartwatches,electronics;smartwatches,29.99,https://m.media-amazon.com/images/I/51c++7CF7TL.jpg,https://techwhizmart.com/product/1-90-with-smart-watchanswer-make-callssmart-fitness-tracker-watches-for-android-ios-phonesbluetooth-call-and-text-message-sleep-monitor-heart-rate-step-counter-android-smartwatch-for-women-me__trashed/,1,False,True
B0BJQ3MJW3,"Smart Watch,2022 1.81'' Bluetooth Smart Watches Touch Answer/Make Call Smartwatch for Women Men,Waterproof Fitness…",smartwatches,electronics;smartwatches,39.99,https://m.media-amazon.com/images/I/513C-LOHfxL.jpg,https://techwhizmart.com/product/smart-watch2022-1-81-bluetooth-smart-watches-touch-answer-make-call-smartwatch-for-women-menwaterproof-fitness-activity-tracker-watch-with-heart-rate-sleep-monitor-for-android-ios-phones-wome__trashed/,1,False,True
B0DK31NWH3,"Smart Watches for Women, Fitness Tracker Smartwatch for Android Phones/iPhone Compatible,1.27"" Womens Watch with Blood Oxygen Monitor, Calls and Messages/Heart Rate/Sleep/Female Cycle(2 Watch Bands)",smartwatches,electronics;smartwatches,79.99,https://m.media-amazon.com/images/I/41isJKqQ30L.jpg,https://techwhizmart.com/product/smart-watches-for-women-fitness-tracker-smartwatch-for-android-phones-iphone-compatible1-27-womens-watch-with-blood-oxygen-monitor-calls-and-messages-heart-rate-sleep-female-cycle2-watch-bands/,1,True,False
B0D8J7ZGYN,Sport Band for Apple Watch ULTRA & ULTRA 2: Adjustable Genuine Leather Apple Watch Band 49mm - Nylon Strap for iWatch Apple Watch ULTRA 2 & ULTRA Series 10/9/8/7/6/5/4/3/2/1 SE 46mm 45mm 44mm 42mm,smartwatches,electronics;smartwatches,19.99,https://m.media-amazon.com/images/I/415a8DoQfZL.jpg,https://techwhizmart.com/product/sport-band-for-apple-watch-ultra-ultra-2-adjustable-genuine-leather-apple-watch-band-49mm-nylon-strap-for-iwatch-apple-watch-ultra-2-ultra-series-10-9-8-7-6-5-4-3-2-1-se-46mm-45mm-44mm-42mm/,1,True,False
B0DR5CC94X,Sport Women Men Bands Soft Silicone Waterproof Strap Compatible with iWatch,smartwatches,electronics;smartwatches,23.99,https://m.media-amazon.com/images/I/41BnfgahmxL.jpg,https://techwhizmart.com/product/sport-women-men-bands-soft-silicone-waterproof-strap-compatible-with-iwatch/,1,True,False
B0DH23DVK9,"Suitisbest Sport Bands Compatible with Samsung Galaxy Watch Ultra 47mm (2024), Ultra Adjustable Nylon Loop Watch Band with S-Hook for Men and Women",smartwatches,electronics;smartwatches,15.99,https://m.media-amazon.com/images/I/41E4W1SmSXL.jpg,https://techwhizmart.com/product/suitisbest-sport-bands-compatible-with-samsung-galaxy-watch-ultra-47mm-2024-ultra-adjustable-nylon-loop-watch-band-with-s-hook-for-men-and-women/,1,True,False
B0DGKQVLWR,"TOZO AMOLED S7 Smart Watch Bluetooth Call 1.85 Inch Ultra HD Screen,Dynamic Dials Messages Push 100+ Sports Modes,Detect Human Health (Heart Rate,Blood Oxygen) with High Battery Life,Touch Function",smartwatches,electronics;smartwatches,39.99,https://m.media-amazon.com/images/I/517UTDBKVJL.jpg,https://techwhizmart.com/product/tozo-amoled-s7-smart-watch-bluetooth-call-1-85-inch-ultra-hd-screendynamic-dials-messages-push-100-sports-modesdetect-human-health-heart-rateblood-oxygen-with-high-battery-lifetouch-function/,1,True,False
B0BK1Q3G88,"TOZO S2 44mm Smart Watch Alexa Built-in Fitness Tracker with Heart Rate and Blood Oxygen Monitor, Sleep Analyzer 5ATM Waterproof HD Touchscreen for Men Women Compatible with iPhone&Android Black",smartwatches,electronics;smartwatches,39.99,https://m.media-amazon.com/images/I/41E5sZGsGAL.jpg,https://techwhizmart.com/product/tozo-s2-44mm-smart-watch-alexa-built-in-fitness-tracker-with-heart-rate-and-blood-oxygen-monitorsleep-monitor-5atm-waterproof-hd-touchscreen-for-men-women-compatible-with-iphoneandroid-black__trashed/,1,False,True
B0DRC48QBP,"VIQIV Pearl Diamond Elastic Metal Strap Wristband - Compatible with Apple Watch Series 10 46/42mm, Ultra 2 49mm, 9/8/7 45/41mm, SE/SE2/6/5/4 40/44mm, 3/2/1 38/42mm - Women's Dressy Fancy iWatch Bands",smartwatches,electronics;smartwatches,22.89,https://m.media-amazon.com/images/I/51YqnKzvw+L.jpg,https://techwhizmart.com/product/viqiv-pearl-diamond-elastic-metal-strap-wristband-compatible-with-apple-watch-series-10-46-42mm-ultra-2-49mm-9-8-7-45-41mm-se-se2-6-5-4-40-44mm-3-2-1-38-42mm-womens-dressy-fancy-iwatch-bands/,1,True,False
B0BWSF6H4Q,"WHOOP 4.0 with 12 Month Subscription â Wearable Health, Fitness & Activity Tracker â Continuous Monitoring, Performance Optimization, Heart Rate Tracking â Improve Sleep, Strain, Recovery, Wellness",smartwatches,electronics;smartwatches,239.00,https://m.media-amazon.com/images/I/518Ru7nkwyL.jpg,https://techwhizmart.com/product/whoop-4-0-with-12-month-subscription-wearable-health-fitness-activity-tracker-continuous-monitoring-performance-optimization-heart-rate-tracking-improve-sleep-strai/,1,True,False
B0DW3D74RV,"baoinse Military Smart Watch with GPS Tracker, Pressure/Altitude/Compass, Rugged Smartwatch with 90 Days Battery, 1ATM Waterproof, Answer/Make Call, 100+ Sport Modes Fitness Tracker for Android iOS",smartwatches,electronics;smartwatches,69.99,https://m.media-amazon.com/images/I/51G0UtI-XKL.jpg,https://techwhizmart.com/product/military-smart-watch-with-gps-tracker-pressure-altitude-compass-rugged-smartwatch-with-90-days-battery-1atm-waterproof-answer-make-call-100-sport-modes-fitness-tracker-for-android-ios/,1,True,False
B07DDK3W5D,"Amazon Basics Stereo 2.0 Speakers for PC or Laptop, 3.5mm Aux input, USB-Powered, 1 Pair, Black",speakers,audio;speakers,14.90,https://m.media-amazon.com/images/I/410rFQDJ67L.jpg,https://techwhizmart.com/product/amazon-basics-stereo-2-0-speakers-for-pc-or-laptop-3-5mm-aux-input-usb-powered-1-pair-black/,1,True,False
B01MTB55WH,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bassup, IPX7 Waterproof, 24-Hour Playtime, Wireless Stereo Pairing, Speaker for Home, Outdoors, Travel",speakers,audio;speakers,39.99,https://m.media-amazon.com/images/I/41IzMGhkW2L.jpg,https://techwhizmart.com/product/anker-soundcore-2-portable-bluetooth-speaker-with-stereo-sound-bluetooth-5-bassup-ipx7-waterproof-24-hour-playtime-wireless-stereo-pairing-speaker-for-home-outdoors-travel/,1,True,False
